,ridge_price_eur_mwh,gbm_price_eur_mwh,operational_price_eur_mwh,gas_estimated_mw,solar_estimated_mw,wind_estimated_mw,dam_share_gas_pct,dam_share_solar_pct,dam_share_wind_pct,gas_ttf_eur_per_mwh,carbon_eua_eur_per_t
2026-04-30 12:15:00,0.7381066386340507,2.544971978937391,0.7381066386340507,435.9112536845396,4130.838735174497,517.233403174774,7.701612255910593,72.98301652251762,9.138399349377632,32.771934067365464,75.09900221404452
2026-04-30 12:30:00,-0.943151341083194,2.1995416041745175,-0.943151341083194,421.5221436312745,4108.055564312563,509.33909679700696,7.447387696665627,72.58048700198873,8.998923971678568,32.771934067365464,75.09900221404452
2026-04-30 12:45:00,-1.7785869897183204,2.170392467205559,-1.7785869897183204,399.2403235801403,4083.81403938879,498.2832892767283,7.053715964313432,72.15219150863587,8.803591683334423,32.771934067365464,75.09900221404452
2026-04-30 13:00:00,6.845704975327081,17.379273351197916,6.845704975327081,565.949417994213,2519.21892188471,2002.9113431225737,10.25270684772125,45.63802394718678,36.284625781206046,32.771934067365464,75.09900221404452
2026-04-30 13:15:00,4.925049093491651,16.814449576821968,4.925049093491651,539.903926250955,2493.1577689951973,1989.366065633453,9.780868229183968,45.165901612231835,36.03924031944661,32.771934067365464,75.09900221404452
2026-04-30 13:30:00,3.327726550908693,17.946565594070492,3.327726550908693,517.9777719810056,2466.7409261242233,1976.4953361384664,9.383655289510973,44.68733561819245,35.80607493004468,32.771934067365464,75.09900221404452
2026-04-30 13:45:00,1.6914633150335163,17.98869026604509,1.6914633150335163,494.1169315616794,2439.481967854242,1962.410732320839,8.951393687711583,44.19351391040294,35.55091906378332,32.771934067365464,75.09900221404452
2026-04-30 14:00:00,18.157435696420578,31.29102955050295,18.157435696420578,954.1149636945395,2179.193126119222,1628.24508380289,18.173618356086465,41.50844049750899,31.014192072435996,32.771934067365464,75.09900221404452
2026-04-30 14:15:00,15.837887600167292,29.14141236401794,15.837887600167292,932.3206361609296,2150.863050527115,1613.6788017859906,17.75848830782723,40.96882001004028,30.736739081637918,32.771934067365464,75.09900221404452
2026-04-30 14:30:00,14.633941855180879,28.308567465754614,14.633941855180879,917.533199269189,2122.566374355245,1600.7976402795146,17.47682284322265,40.42983570200467,30.491383624371707,32.771934067365464,75.09900221404452
2026-04-30 14:45:00,14.373937218257637,26.32542946853778,14.373937218257637,903.6809690390787,2093.825825922791,1587.7172933742256,17.212970838839595,39.88239668424364,30.242234159509056,32.771934067365464,75.09900221404452
2026-04-30 15:00:00,29.28119413255277,53.39203355188703,29.28119413255277,1306.1123064170354,1766.5323853469072,1324.579244421979,25.914926714623718,35.050245741010066,26.281334214721806,32.771934067365464,75.09900221404452
2026-04-30 15:15:00,28.415199877727602,53.91640142954591,28.415199877727602,1300.015944212394,1737.5422251113391,1313.0578366602585,25.79396714707131,34.4750441490345,26.052734854370208,32.771934067365464,75.09900221404452
2026-04-30 15:30:00,28.651746207564727,52.66161615685737,28.651746207564727,1300.7328490064353,1708.7496022131677,1303.2960212963048,25.808191448540384,33.90376194867397,25.85904804159335,32.771934067365464,75.09900221404452
2026-04-30 15:45:00,28.613070790796925,56.0796878280659,28.613070790796925,1305.1911204846265,1679.941599353858,1294.3632836131264,25.89664921596481,33.33217459035433,25.68181118280013,32.771934067365464,75.09900221404452
2026-04-30 16:00:00,41.65037543588111,67.32526899033172,41.65037543588111,1800.9348779443071,1305.4598971638593,1079.862669240677,35.946803950984176,26.057083775725733,21.55414509462429,32.771934067365464,75.09900221404452
2026-04-30 16:15:00,59.488253146155536,74.04734268582907,59.488253146155536,1809.6770727406042,1276.502493973999,1071.700262932477,36.12129885709789,25.479091696087803,21.391222813023493,32.771934067365464,75.09900221404452
2026-04-30 16:30:00,77.61284974856835,104.5954636273486,77.61284974856835,1821.970929211956,1247.670628826351,1064.4307451443901,36.3666852138115,24.90360536579543,21.246122657572656,32.771934067365464,75.09900221404452
2026-04-30 16:45:00,84.32187600292373,124.69853474539337,84.32187600292373,1834.7336989380683,1218.7548644695112,1057.1251439667776,36.62143111652831,24.326444400589047,21.100302274785978,32.771934067365464,75.09900221404452
2026-04-30 17:00:00,90.93648630461274,103.52212544492498,90.93648630461274,2312.9332309449373,876.6051853020226,925.2248146256582,45.530181711514516,17.256007584685484,18.213086902079887,32.771934067365464,75.09900221404452
2026-04-30 17:15:00,103.3946923394501,113.31968586289031,103.3946923394501,2326.4214729563187,847.6679831154739,917.9132399023136,45.79569828654171,16.686377620383343,18.069158265793575,32.771934067365464,75.09900221404452
2026-04-30 17:30:00,130.02086318686312,142.2625445136709,130.02086318686312,2340.163167414505,818.7933341084864,910.6318006024028,46.0662040829627,16.11797901788359,17.92582284650399,32.771934067365464,75.09900221404452
2026-04-30 17:45:00,134.881435970453,147.1453944000066,134.881435970453,2357.098447499088,790.2876135457934,904.3532994001421,46.399575738171016,15.556842786334517,17.802230303152403,32.771934067365464,75.09900221404452
2026-04-30 18:00:00,119.18515249226719,119.35715611540708,119.18515249226719,2639.6220084752968,558.1937598668098,901.5682708732994,50.95795383156944,10.775941310170074,17.40479287400192,32.771934067365464,75.09900221404452
2026-04-30 18:15:00,125.67448458349344,130.92233143169906,125.67448458349344,2662.718492271598,530.5694688915428,897.360483593034,51.4038318971351,10.242653839605072,17.32356145932498,32.771934067365464,75.09900221404452
2026-04-30 18:30:00,132.93446426199785,147.35758527972234,132.93446426199785,2688.7820283854758,503.4561126464563,894.2197484943283,51.90698896497057,9.719229973869814,17.262929507612515,32.771934067365464,75.09900221404452
2026-04-30 18:45:00,154.3637613001884,170.06288895060726,154.3637613001884,2723.766161615941,477.4147549325454,894.0682858316353,52.582358332354076,9.216501060473849,17.26000551798524,32.771934067365464,75.09900221404452
2026-04-30 19:00:00,144.03475037925966,152.7788695792124,144.03475037925966,2893.226269076791,335.0263627023551,1071.7940609384284,52.69993204147161,6.102483837929966,19.52266049068176,32.771934067365464,75.09900221404452
